Time after synchronization (s),ADC I on primary,ADC Q on primary
0.000012610,1084,1084
0.000012620,860,860
0.000012630,904,904
0.000012640,984,984
0.000012650,876,876
0.000012660,1080,1080
0.000012670,512,512
0.000012680,1032,1032
0.000012690,772,772
0.000012700,808,808
0.000012710,872,872
0.000012720,940,940
0.000012730,764,764
0.000012740,992,992
0.000012750,768,768
0.000012760,824,824
0.000012770,828,828
0.000012780,780,780
0.000012790,816,816
0.000012800,924,924
0.000012810,676,676
0.000012820,1088,1088
0.000012830,1056,1056
0.000012840,736,736
0.000012850,840,840
0.000012860,760,760
0.000012870,952,952
0.000012880,884,884
0.000012890,928,928
0.000012900,944,944
0.000012910,784,784
0.000012920,1020,1020
0.000012930,988,988
0.000012940,904,904
0.000012950,548,548
0.000012960,496,496
0.000012970,820,820
0.000012980,488,488
0.000012990,876,876
0.000013000,904,904
0.000013010,780,780
0.000013020,988,988
0.000013030,984,984
0.000013040,1016,1016
0.000013050,1016,1016
0.000013060,980,980
0.000013070,1172,1172
0.000013080,880,880
0.000013090,720,720
0.000013100,952,952
0.000013110,888,888
0.000013120,644,644
0.000013130,916,916
0.000013140,700,700
0.000013150,1104,1104
0.000013160,852,852
0.000013170,668,668
0.000013180,728,728
0.000013190,940,940
0.000013200,892,892
0.000013210,1104,1104
0.000013220,912,912
0.000013230,820,820
0.000013240,352,352
0.000013250,864,864
0.000013260,804,804
0.000013270,784,784
0.000013280,1212,1212
0.000013290,1040,1040
0.000013300,732,732
0.000013310,768,768
0.000013320,924,924
0.000013330,700,700
0.000013340,856,856
0.000013350,980,980
0.000013360,1036,1036
0.000013370,820,820
0.000013380,452,452
0.000013390,976,976
0.000013400,1088,1088
0.000013410,656,656
0.000013420,928,928
0.000013430,992,992
0.000013440,1068,1068
0.000013450,648,648
0.000013460,788,788
0.000013470,640,640
0.000013480,904,904
0.000013490,960,960
0.000013500,1376,1376
0.000013510,584,584
0.000013520,700,700
0.000013530,632,632
0.000013540,1112,1112
0.000013550,896,896
0.000013560,828,828
0.000013570,996,996
0.000013580,856,856
0.000013590,1144,1144
0.000013600,876,876
0.000013610,640,640
0.000013620,840,840
0.000013630,876,876
0.000013640,824,824
0.000013650,1032,1032
0.000013660,916,916
0.000013670,1216,1216
0.000013680,936,936
0.000013690,772,772
0.000013700,868,868
0.000013710,388,388
0.000013720,832,832
0.000013730,612,612
0.000013740,924,924
0.000013750,1204,1204
0.000013760,1060,1060
0.000013770,756,756
0.000013780,448,448
0.000013790,752,752
0.000013800,1128,1128
0.000013810,620,620
0.000013820,812,812
0.000013830,848,848
0.000013840,672,672
0.000013850,628,628
0.000013860,1100,1100
0.000013870,1188,1188
0.000013880,720,720
0.000013890,644,644
0.000013900,800,800
0.000013910,1020,1020
0.000013920,916,916
0.000013930,824,824
0.000013940,816,816
0.000013950,820,820
0.000013960,680,680
0.000013970,944,944
0.000013980,1004,1004
0.000013990,960,960
0.000014000,864,864
0.000014010,976,976
0.000014020,856,856
0.000014030,908,908
0.000014040,840,840
0.000014050,876,876
0.000014060,1092,1092
0.000014070,860,860
0.000014080,988,988
0.000014090,872,872
0.000014100,628,628
0.000014110,1016,1016
0.000014120,840,840
0.000014130,948,948
0.000014140,948,948
0.000014150,896,896
0.000014160,888,888
0.000014170,220,220
0.000014180,1228,1228
0.000014190,912,912
0.000014200,760,760
0.000014210,856,856
0.000014220,892,892
0.000014230,776,776
0.000014240,908,908
0.000014250,800,800
0.000014260,920,920
0.000014270,1036,1036
0.000014280,940,940
0.000014290,620,620
0.000014300,732,732
0.000014310,836,836
0.000014320,792,792
0.000014330,788,788
0.000014340,920,920
0.000014350,1020,1020
0.000014360,656,656
0.000014370,888,888
0.000014380,780,780
0.000014390,956,956
0.000014400,916,916
0.000014410,736,736
0.000014420,652,652
0.000014430,960,960
0.000014440,784,784
0.000014450,468,468
0.000014460,820,820
0.000014470,968,968
0.000014480,904,904
0.000014490,800,800
0.000014500,1060,1060
0.000014510,1048,1048
0.000014520,496,496
0.000014530,1020,1020
0.000014540,1120,1120
0.000014550,924,924
0.000014560,1248,1248
0.000014570,988,988
0.000014580,884,884
0.000014590,868,868
0.000014600,1016,1016
0.000014610,804,804
0.000014620,844,844
0.000014630,1036,1036
0.000014640,1072,1072
0.000014650,1240,1240
0.000014660,732,732
0.000014670,832,832
0.000014680,840,840
0.000014690,1284,1284
0.000014700,860,860
0.000014710,1000,1000
0.000014720,964,964
0.000014730,968,968
0.000014740,772,772
0.000014750,652,652
0.000014760,968,968
0.000014770,764,764
0.000014780,1124,1124
0.000014790,1064,1064
0.000014800,800,800
0.000014810,1064,1064
0.000014820,1508,1508
0.000014830,1004,1004
0.000014840,604,604
0.000014850,748,748
0.000014860,1240,1240
0.000014870,1184,1184
0.000014880,844,844
0.000014890,1296,1296
0.000014900,912,912
0.000014910,640,640
0.000014920,908,908
0.000014930,960,960
0.000014940,856,856
0.000014950,832,832
0.000014960,1032,1032
0.000014970,880,880
0.000014980,812,812
0.000014990,996,996
0.000015000,884,884
0.000015010,700,700
0.000015020,760,760
0.000015030,640,640
0.000015040,1084,1084
0.000015050,996,996
0.000015060,784,784
0.000015070,724,724
0.000015080,888,888
0.000015090,804,804
0.000015100,804,804
0.000015110,604,604
0.000015120,652,652
0.000015130,916,916
0.000015140,932,932
0.000015150,1028,1028
0.000015160,904,904
0.000015170,712,712
0.000015180,1096,1096
0.000015190,892,892
0.000015200,644,644
0.000015210,1000,1000
0.000015220,732,732
0.000015230,1028,1028
0.000015240,1204,1204
0.000015250,696,696
0.000015260,1284,1284
0.000015270,1124,1124
0.000015280,1008,1008
0.000015290,884,884
0.000015300,808,808
0.000015310,864,864
0.000015320,1020,1020
0.000015330,640,640
0.000015340,772,772
0.000015350,912,912
0.000015360,764,764
0.000015370,836,836
0.000015380,1192,1192
0.000015390,840,840
0.000015400,1080,1080
0.000015410,1144,1144
0.000015420,988,988
0.000015430,852,852
0.000015440,788,788
0.000015450,792,792
0.000015460,992,992
0.000015470,788,788
0.000015480,860,860
0.000015490,852,852
0.000015500,924,924
0.000015510,820,820
0.000015520,900,900
0.000015530,1032,1032
0.000015540,776,776
0.000015550,1132,1132
0.000015560,748,748
0.000015570,756,756
0.000015580,1044,1044
0.000015590,880,880
0.000015600,776,776
0.000015610,748,748
0.000015620,732,732
0.000015630,824,824
0.000015640,860,860
0.000015650,608,608
0.000015660,1076,1076
0.000015670,756,756
0.000015680,996,996
0.000015690,1112,1112
0.000015700,1020,1020
0.000015710,736,736
0.000015720,1020,1020
0.000015730,604,604
0.000015740,936,936
0.000015750,748,748
0.000015760,900,900
0.000015770,852,852
0.000015780,1100,1100
0.000015790,740,740
0.000015800,1228,1228
0.000015810,792,792
0.000015820,792,792
0.000015830,884,884
0.000015840,1084,1084
0.000015850,1040,1040
0.000015860,576,576
0.000015870,992,992
0.000015880,620,620
0.000015890,764,764
0.000015900,904,904
0.000015910,944,944
0.000015920,760,760
0.000015930,1072,1072
0.000015940,1000,1000
0.000015950,880,880
0.000015960,660,660
0.000015970,756,756
0.000015980,1088,1088
0.000015990,1056,1056
0.000016000,700,700
0.000016010,724,724
0.000016020,724,724
0.000016030,1104,1104
0.000016040,716,716
0.000016050,872,872
0.000016060,1008,1008
0.000016070,1236,1236
0.000016080,540,540
0.000016090,976,976
0.000016100,896,896
0.000016110,1056,1056
0.000016120,708,708
0.000016130,628,628
0.000016140,884,884
0.000016150,876,876
0.000016160,796,796
0.000016170,588,588
0.000016180,584,584
0.000016190,616,616
0.000016200,628,628
0.000016210,1000,1000
0.000016220,928,928
0.000016230,512,512
0.000016240,808,808
0.000016250,540,540
0.000016260,940,940
0.000016270,748,748
0.000016280,924,924
0.000016290,808,808
0.000016300,484,484
0.000016310,644,644
0.000016320,1112,1112
0.000016330,848,848
0.000016340,756,756
0.000016350,788,788
0.000016360,952,952
0.000016370,668,668
0.000016380,884,884
0.000016390,908,908
0.000016400,1124,1124
0.000016410,976,976
0.000016420,924,924
0.000016430,960,960
0.000016440,812,812
0.000016450,864,864
0.000016460,1000,1000
0.000016470,732,732
0.000016480,996,996
0.000016490,688,688
0.000016500,696,696
0.000016510,1064,1064
0.000016520,812,812
0.000016530,700,700
0.000016540,1080,1080
0.000016550,584,584
0.000016560,752,752
0.000016570,1220,1220
0.000016580,1104,1104
0.000016590,428,428
0.000016600,1076,1076
0.000016610,780,780
0.000016620,1012,1012
0.000016630,876,876
0.000016640,660,660
0.000016650,940,940
0.000016660,872,872
0.000016670,720,720
0.000016680,1012,1012
0.000016690,836,836
0.000016700,784,784
0.000016710,920,920
0.000016720,1132,1132
0.000016730,948,948
0.000016740,924,924
0.000016750,692,692
0.000016760,856,856
0.000016770,888,888
0.000016780,908,908
0.000016790,440,440
0.000016800,824,824
0.000016810,864,864
0.000016820,748,748
0.000016830,932,932
0.000016840,696,696
0.000016850,940,940
0.000016860,1076,1076
0.000016870,988,988
0.000016880,840,840
0.000016890,720,720
0.000016900,788,788
0.000016910,652,652
0.000016920,904,904
0.000016930,960,960
0.000016940,1060,1060
0.000016950,884,884
0.000016960,888,888
0.000016970,632,632
0.000016980,564,564
0.000016990,856,856
0.000017000,964,964
0.000017010,716,716
0.000017020,776,776
0.000017030,812,812
0.000017040,772,772
0.000017050,1012,1012
0.000017060,512,512
0.000017070,964,964
0.000017080,840,840
0.000017090,992,992
0.000017100,756,756
0.000017110,640,640
0.000017120,792,792
0.000017130,812,812
0.000017140,1044,1044
0.000017150,924,924
0.000017160,812,812
0.000017170,788,788
0.000017180,1324,1324
0.000017190,776,776
0.000017200,976,976
0.000017210,944,944
0.000017220,1140,1140
0.000017230,656,656
0.000017240,828,828
0.000017250,940,940
0.000017260,820,820
0.000017270,764,764
0.000017280,1256,1256
0.000017290,892,892
0.000017300,1204,1204
0.000017310,812,812
0.000017320,848,848
0.000017330,928,928
0.000017340,904,904
0.000017350,1256,1256
0.000017360,944,944
0.000017370,1120,1120
0.000017380,752,752
0.000017390,748,748
0.000017400,676,676
0.000017410,992,992
0.000017420,972,972
0.000017430,872,872
0.000017440,1036,1036
0.000017450,968,968
0.000017460,716,716
0.000017470,768,768
0.000017480,884,884
0.000017490,904,904
0.000017500,1140,1140
0.000017510,820,820
0.000017520,832,832
0.000017530,872,872
0.000017540,912,912
0.000017550,728,728
0.000017560,592,592
0.000017570,740,740
0.000017580,680,680
0.000017590,692,692
0.000017600,708,708
0.000017610,1184,1184
0.000017620,592,592
0.000017630,1176,1176
0.000017640,632,632
0.000017650,924,924
0.000017660,920,920
0.000017670,772,772
0.000017680,756,756
0.000017690,716,716
0.000017700,1084,1084
0.000017710,612,612
0.000017720,744,744
0.000017730,1012,1012
0.000017740,984,984
0.000017750,708,708
0.000017760,820,820
0.000017770,852,852
0.000017780,796,796
0.000017790,1060,1060
0.000017800,776,776
0.000017810,1008,1008
0.000017820,864,864
0.000017830,632,632
0.000017840,408,408
0.000017850,756,756
0.000017860,1084,1084
0.000017870,636,636
0.000017880,1168,1168
0.000017890,772,772
0.000017900,848,848
0.000017910,660,660
0.000017920,824,824
0.000017930,632,632
0.000017940,1192,1192
0.000017950,1088,1088
0.000017960,1008,1008
0.000017970,696,696
0.000017980,660,660
0.000017990,992,992
0.000018000,768,768
0.000018010,1104,1104
0.000018020,712,712
0.000018030,640,640
0.000018040,1032,1032
0.000018050,868,868
0.000018060,648,648
0.000018070,1164,1164
0.000018080,888,888
0.000018090,1132,1132
0.000018100,692,692
0.000018110,640,640
0.000018120,1036,1036
0.000018130,896,896
0.000018140,500,500
0.000018150,712,712
0.000018160,692,692
0.000018170,904,904
0.000018180,1056,1056
0.000018190,640,640
0.000018200,1000,1000
0.000018210,1132,1132
0.000018220,1116,1116
0.000018230,708,708
0.000018240,596,596
0.000018250,776,776
0.000018260,924,924
0.000018270,816,816
0.000018280,860,860
0.000018290,1256,1256
0.000018300,1028,1028
0.000018310,856,856
0.000018320,1048,1048
0.000018330,788,788
0.000018340,744,744
0.000018350,892,892
0.000018360,764,764
0.000018370,1100,1100
0.000018380,772,772
0.000018390,584,584
0.000018400,904,904
0.000018410,960,960
0.000018420,748,748
0.000018430,916,916
0.000018440,676,676
0.000018450,1000,1000
0.000018460,1036,1036
0.000018470,652,652
0.000018480,1044,1044
0.000018490,976,976
0.000018500,712,712
0.000018510,1116,1116
0.000018520,900,900
0.000018530,940,940
0.000018540,864,864
0.000018550,756,756
0.000018560,876,876
0.000018570,936,936
0.000018580,828,828
0.000018590,832,832
0.000018600,1236,1236
0.000018610,1224,1224
0.000018620,1184,1184
0.000018630,1124,1124
0.000018640,1040,1040
0.000018650,836,836
0.000018660,948,948
0.000018670,824,824
0.000018680,864,864
0.000018690,952,952
0.000018700,876,876
0.000018710,1016,1016
0.000018720,1208,1208
0.000018730,708,708
0.000018740,872,872
0.000018750,1032,1032
0.000018760,772,772
0.000018770,1172,1172
0.000018780,640,640
0.000018790,828,828
0.000018800,628,628
0.000018810,628,628
0.000018820,888,888
0.000018830,772,772
0.000018840,1060,1060
0.000018850,828,828
0.000018860,896,896
0.000018870,628,628
0.000018880,1140,1140
0.000018890,828,828
0.000018900,752,752
0.000018910,668,668
0.000018920,708,708
0.000018930,896,896
0.000018940,900,900
0.000018950,928,928
0.000018960,952,952
0.000018970,968,968
0.000018980,1048,1048
0.000018990,588,588
0.000019000,716,716
0.000019010,520,520
0.000019020,520,520
0.000019030,708,708
0.000019040,848,848
0.000019050,740,740
0.000019060,640,640
0.000019070,1048,1048
0.000019080,960,960
0.000019090,860,860
0.000019100,1136,1136
0.000019110,996,996
0.000019120,704,704
0.000019130,676,676
0.000019140,784,784
0.000019150,960,960
0.000019160,884,884
0.000019170,968,968
0.000019180,712,712
0.000019190,708,708
0.000019200,1132,1132
0.000019210,940,940
0.000019220,1068,1068
0.000019230,880,880
0.000019240,904,904
0.000019250,988,988
0.000019260,1156,1156
0.000019270,1000,1000
0.000019280,1100,1100
0.000019290,836,836
0.000019300,700,700
0.000019310,852,852
0.000019320,632,632
0.000019330,688,688
0.000019340,768,768
0.000019350,840,840
0.000019360,932,932
0.000019370,888,888
0.000019380,708,708
0.000019390,600,600
0.000019400,868,868
0.000019410,760,760
0.000019420,936,936
0.000019430,688,688
0.000019440,824,824
0.000019450,928,928
0.000019460,776,776
0.000019470,892,892
0.000019480,864,864
0.000019490,412,412
0.000019500,728,728
0.000019510,848,848
0.000019520,944,944
0.000019530,1068,1068
0.000019540,848,848
0.000019550,708,708
0.000019560,872,872
0.000019570,1072,1072
0.000019580,764,764
0.000019590,920,920
0.000019600,976,976
0.000019610,1024,1024
0.000019620,900,900
0.000019630,988,988
0.000019640,824,824
0.000019650,752,752
0.000019660,984,984
0.000019670,956,956
0.000019680,916,916
0.000019690,952,952
0.000019700,632,632
0.000019710,756,756
0.000019720,820,820
0.000019730,1144,1144
0.000019740,880,880
0.000019750,752,752
0.000019760,1444,1444
0.000019770,852,852
0.000019780,864,864
0.000019790,1204,1204
0.000019800,948,948
0.000019810,792,792
0.000019820,1096,1096
0.000019830,1036,1036
0.000019840,948,948
0.000019850,796,796
0.000019860,964,964
0.000019870,956,956
0.000019880,1188,1188
0.000019890,1024,1024
0.000019900,956,956
0.000019910,652,652
0.000019920,708,708
0.000019930,1100,1100
0.000019940,876,876
0.000019950,940,940
0.000019960,700,700
0.000019970,1060,1060
0.000019980,844,844
0.000019990,732,732
0.000020000,988,988
0.000020010,1244,1244
0.000020020,1132,1132
0.000020030,944,944
0.000020040,1112,1112
0.000020050,812,812
0.000020060,936,936
0.000020070,1280,1280
0.000020080,880,880
0.000020090,956,956
0.000020100,816,816
0.000020110,1024,1024
0.000020120,836,836
0.000020130,812,812
0.000020140,908,908
0.000020150,952,952
0.000020160,972,972
0.000020170,892,892
0.000020180,840,840
0.000020190,692,692
0.000020200,928,928
0.000020210,804,804
0.000020220,932,932
0.000020230,928,928
0.000020240,808,808
0.000020250,668,668
0.000020260,1012,1012
0.000020270,1208,1208
0.000020280,808,808
0.000020290,888,888
0.000020300,1092,1092
0.000020310,728,728
0.000020320,1084,1084
0.000020330,956,956
0.000020340,884,884
0.000020350,1028,1028
0.000020360,956,956
0.000020370,816,816
0.000020380,808,808
0.000020390,1236,1236
0.000020400,1020,1020
0.000020410,852,852
0.000020420,892,892
0.000020430,1108,1108
0.000020440,980,980
0.000020450,452,452
0.000020460,1056,1056
0.000020470,1064,1064
0.000020480,944,944
0.000020490,1132,1132
0.000020500,924,924
0.000020510,984,984
0.000020520,952,952
0.000020530,940,940
0.000020540,996,996
0.000020550,1140,1140
0.000020560,1084,1084
0.000020570,760,760
0.000020580,896,896
0.000020590,728,728
0.000020600,896,896
0.000020610,924,924
0.000020620,704,704
0.000020630,888,888
0.000020640,676,676
0.000020650,988,988
0.000020660,756,756
0.000020670,812,812
0.000020680,964,964
0.000020690,788,788
0.000020700,1208,1208
0.000020710,928,928
0.000020720,848,848
0.000020730,800,800
0.000020740,1004,1004
0.000020750,884,884
0.000020760,1332,1332
0.000020770,780,780
0.000020780,944,944
0.000020790,532,532
0.000020800,992,992
0.000020810,864,864
0.000020820,1088,1088
0.000020830,964,964
0.000020840,1364,1364
0.000020850,896,896
0.000020860,1048,1048
0.000020870,796,796
0.000020880,968,968
0.000020890,1052,1052
0.000020900,744,744
0.000020910,1052,1052
0.000020920,708,708
0.000020930,804,804
0.000020940,984,984
0.000020950,908,908
0.000020960,888,888
0.000020970,700,700
0.000020980,1068,1068
0.000020990,908,908
0.000021000,1060,1060
0.000021010,696,696
0.000021020,940,940
0.000021030,1204,1204
0.000021040,872,872
0.000021050,604,604
0.000021060,452,452
0.000021070,816,816
0.000021080,1180,1180
0.000021090,668,668
0.000021100,1020,1020
0.000021110,1024,1024
0.000021120,900,900
0.000021130,1036,1036
0.000021140,1148,1148
0.000021150,988,988
0.000021160,484,484
0.000021170,720,720
0.000021180,1152,1152
0.000021190,852,852
0.000021200,948,948
0.000021210,1036,1036
0.000021220,500,500
0.000021230,1188,1188
0.000021240,768,768
0.000021250,692,692
0.000021260,1116,1116
0.000021270,1020,1020
0.000021280,540,540
0.000021290,724,724
0.000021300,956,956
0.000021310,940,940
0.000021320,632,632
0.000021330,944,944
0.000021340,744,744
0.000021350,880,880
0.000021360,508,508
0.000021370,1092,1092
0.000021380,1000,1000
0.000021390,728,728
0.000021400,716,716
0.000021410,1116,1116
0.000021420,1088,1088
0.000021430,732,732
0.000021440,1052,1052
0.000021450,1008,1008
0.000021460,952,952
0.000021470,1124,1124
0.000021480,684,684
0.000021490,748,748
0.000021500,828,828
0.000021510,804,804
0.000021520,704,704
0.000021530,828,828
0.000021540,888,888
0.000021550,784,784
0.000021560,692,692
0.000021570,916,916
0.000021580,440,440
0.000021590,1240,1240
0.000021600,1020,1020
0.000021610,840,840
0.000021620,876,876
0.000021630,908,908
0.000021640,788,788
0.000021650,952,952
0.000021660,800,800
0.000021670,1028,1028
