Time after synchronization (s),ADC I on primary,ADC Q on primary
0.000053530,828,576
0.000053540,964,508
0.000053550,960,512
0.000053560,1024,424
0.000053570,956,452
0.000053580,1052,328
0.000053590,1044,296
0.000053600,1032,232
0.000053610,940,168
0.000053620,944,128
0.000053630,860,124
0.000053640,808,96
0.000053650,684,28
0.000053660,668,40
0.000053670,588,4
0.000053680,564,116
0.000053690,552,140
0.000053700,496,164
0.000053710,564,272
0.000053720,568,368
0.000053730,600,436
0.000053740,636,476
0.000053750,760,548
0.000053760,828,544
0.000053770,820,576
0.000053780,960,544
0.000053790,972,528
0.000053800,1036,484
0.000053810,988,392
0.000053820,1008,320
0.000053830,1012,228
0.000053840,972,168
0.000053850,880,68
0.000053860,808,88
0.000053870,716,-4
0.000053880,644,52
0.000053890,684,68
0.000053900,572,96
0.000053910,540,132
0.000053920,536,192
0.000053930,508,300
0.000053940,524,412
0.000053950,580,476
0.000053960,676,588
0.000053970,768,588
0.000053980,836,572
0.000053990,932,560
0.000054000,996,536
0.000054010,1044,460
0.000054020,1008,440
0.000054030,1004,272
0.000054040,1020,280
0.000054050,916,164
0.000054060,820,52
0.000054070,784,-24
0.000054080,696,-24
0.000054090,632,-8
0.000054100,552,24
0.000054110,488,80
0.000054120,536,188
0.000054130,492,248
0.000054140,568,420
0.000054150,596,484
0.000054160,740,504
0.000054170,768,588
0.000054180,956,608
0.000054190,996,584
0.000054200,1048,516
0.000054210,1084,380
0.000054220,1088,388
0.000054230,1028,220
0.000054240,968,108
0.000054250,908,56
0.000054260,796,-16
0.000054270,656,-72
0.000054280,600,-12
0.000054290,500,16
0.000054300,428,80
0.000054310,436,248
0.000054320,512,368
0.000054330,564,420
0.000054340,660,548
0.000054350,820,592
0.000054360,872,580
0.000054370,952,632
0.000054380,1048,544
0.000054390,1040,516
0.000054400,1068,328
0.000054410,1012,272
0.000054420,900,96
0.000054430,848,32
0.000054440,772,-52
0.000054450,636,-12
0.000054460,532,-8
0.000054470,484,80
0.000054480,492,128
0.000054490,452,256
0.000054500,560,352
0.000054510,644,504
0.000054520,736,592
0.000054530,892,656
0.000054540,972,648
0.000054550,1056,560
0.000054560,1124,504
0.000054570,1064,372
0.000054580,1136,256
0.000054590,980,64
0.000054600,880,0
0.000054610,748,-44
0.000054620,548,-60
0.000054630,532,-16
0.000054640,504,60
0.000054650,536,160
0.000054660,480,340
0.000054670,588,420
0.000054680,688,560
0.000054690,844,596
0.000054700,904,608
0.000054710,1032,640
0.000054720,1120,512
0.000054730,1104,412
0.000054740,1088,224
0.000054750,1040,88
0.000054760,824,-32
0.000054770,708,-96
0.000054780,628,-60
0.000054790,492,-12
0.000054800,400,88
0.000054810,420,288
0.000054820,524,364
0.000054830,568,512
0.000054840,708,624
0.000054850,856,600
0.000054860,1020,640
0.000054870,1068,576
0.000054880,1116,416
0.000054890,1080,384
0.000054900,984,148
0.000054910,848,76
0.000054920,740,-56
0.000054930,552,-72
0.000054940,464,4
0.000054950,416,112
0.000054960,476,216
0.000054970,508,420
0.000054980,692,480
0.000054990,796,580
0.000055000,920,592
0.000055010,1052,552
0.000055020,1084,540
0.000055030,1108,328
0.000055040,1064,284
0.000055050,896,92
0.000055060,748,20
0.000055070,640,-20
0.000055080,520,-32
0.000055090,404,100
0.000055100,448,224
0.000055110,500,280
0.000055120,632,432
0.000055130,780,544
0.000055140,996,608
0.000055150,1020,612
0.000055160,1032,492
0.000055170,1136,424
0.000055180,1040,240
0.000055190,852,92
0.000055200,716,-52
0.000055210,576,-36
0.000055220,520,-32
0.000055230,524,88
0.000055240,512,204
0.000055250,648,328
0.000055260,712,552
0.000055270,940,600
0.000055280,1024,604
0.000055290,1072,508
0.000055300,1080,476
0.000055310,1044,252
0.000055320,940,176
0.000055330,776,0
0.000055340,648,28
0.000055350,548,20
0.000055360,528,108
0.000055370,568,328
0.000055380,628,396
0.000055390,708,528
0.000055400,872,552
0.000055410,960,600
0.000055420,1032,468
0.000055430,1028,332
0.000055440,984,172
0.000055450,860,84
0.000055460,724,24
0.000055470,608,-20
0.000055480,516,40
0.000055490,512,168
0.000055500,520,368
0.000055510,680,452
0.000055520,792,532
0.000055530,924,576
0.000055540,1000,528
0.000055550,1044,412
0.000055560,984,272
0.000055570,928,124
0.000055580,788,80
0.000055590,684,32
0.000055600,564,112
0.000055610,512,204
0.000055620,592,312
0.000055630,616,400
0.000055640,804,504
0.000055650,964,584
0.000055660,964,544
0.000055670,1008,448
0.000055680,968,304
0.000055690,912,200
0.000055700,768,68
0.000055710,704,20
0.000055720,544,48
0.000055730,556,192
0.000055740,624,332
0.000055750,708,472
0.000055760,784,544
0.000055770,940,548
0.000055780,1000,508
0.000055790,1028,320
0.000055800,892,212
0.000055810,732,136
0.000055820,724,44
0.000055830,600,56
0.000055840,560,80
0.000055850,588,256
0.000055860,660,408
0.000055870,816,556
0.000055880,948,580
0.000055890,1040,552
0.000055900,1004,376
0.000055910,948,304
0.000055920,792,192
0.000055930,712,112
0.000055940,644,56
0.000055950,596,184
0.000055960,564,276
0.000055970,648,356
0.000055980,768,532
0.000055990,904,492
0.000056000,1012,500
0.000056010,964,388
0.000056020,948,268
0.000056030,780,140
0.000056040,712,68
0.000056050,620,48
0.000056060,588,120
0.000056070,588,260
0.000056080,700,416
0.000056090,852,500
0.000056100,920,544
0.000056110,964,452
0.000056120,1020,364
0.000056130,924,268
0.000056140,808,76
0.000056150,624,88
0.000056160,620,128
0.000056170,568,212
0.000056180,632,312
0.000056190,712,444
0.000056200,852,520
0.000056210,936,548
0.000056220,984,440
0.000056230,892,240
0.000056240,880,160
0.000056250,728,80
0.000056260,624,88
0.000056270,544,176
0.000056280,588,296
0.000056290,716,420
0.000056300,824,488
0.000056310,1012,588
0.000056320,1008,440
0.000056330,964,380
0.000056340,884,212
0.000056350,772,80
0.000056360,592,104
0.000056370,576,68
0.000056380,576,268
0.000056390,692,380
0.000056400,812,540
0.000056410,992,504
0.000056420,1020,460
0.000056430,984,356
0.000056440,896,152
0.000056450,712,80
0.000056460,628,36
0.000056470,584,120
0.000056480,580,268
0.000056490,700,472
0.000056500,820,524
0.000056510,1028,540
0.000056520,992,448
0.000056530,1036,324
0.000056540,852,160
0.000056550,688,76
0.000056560,528,84
0.000056570,480,200
0.000056580,608,312
0.000056590,728,500
0.000056600,924,576
0.000056610,1008,532
0.000056620,1040,460
0.000056630,940,240
0.000056640,836,116
0.000056650,692,12
0.000056660,508,76
0.000056670,564,148
0.000056680,632,416
0.000056690,836,480
0.000056700,944,556
0.000056710,1020,440
0.000056720,964,300
0.000056730,836,176
0.000056740,708,32
0.000056750,540,68
0.000056760,520,56
0.000056770,568,252
0.000056780,748,412
0.000056790,904,548
0.000056800,1028,540
0.000056810,1044,396
0.000056820,876,224
0.000056830,788,100
0.000056840,616,36
0.000056850,528,108
0.000056860,528,196
0.000056870,720,456
0.000056880,868,552
0.000056890,992,532
0.000056900,1020,420
0.000056910,944,224
0.000056920,776,96
0.000056930,600,-36
0.000056940,504,48
0.000056950,540,208
0.000056960,688,440
0.000056970,868,580
0.000056980,996,588
0.000056990,1076,476
0.000057000,924,300
0.000057010,744,108
0.000057020,584,-60
0.000057030,468,56
0.000057040,528,216
0.000057050,676,432
0.000057060,900,572
0.000057070,1068,584
0.000057080,1052,436
0.000057090,932,276
0.000057100,720,28
0.000057110,576,4
0.000057120,468,120
0.000057130,516,300
0.000057140,668,488
0.000057150,944,596
0.000057160,1104,568
0.000057170,1032,360
0.000057180,884,160
0.000057190,688,-20
0.000057200,556,24
0.000057210,440,92
0.000057220,572,372
0.000057230,784,500
0.000057240,1004,564
0.000057250,1084,540
0.000057260,1008,360
0.000057270,780,176
0.000057280,592,-20
0.000057290,480,12
0.000057300,532,236
0.000057310,716,424
0.000057320,912,576
0.000057330,1044,560
0.000057340,1064,480
0.000057350,932,216
0.000057360,708,16
0.000057370,516,4
0.000057380,468,104
0.000057390,648,352
0.000057400,788,540
0.000057410,996,628
0.000057420,1080,532
0.000057430,1004,308
0.000057440,784,60
0.000057450,532,20
0.000057460,436,60
0.000057470,584,292
0.000057480,748,488
0.000057490,928,608
0.000057500,1108,532
0.000057510,1044,352
0.000057520,892,92
0.000057530,612,-16
0.000057540,508,40
0.000057550,540,208
0.000057560,724,488
0.000057570,924,612
0.000057580,1032,600
0.000057590,1052,368
0.000057600,872,140
0.000057610,604,-28
0.000057620,516,-12
0.000057630,488,172
0.000057640,732,468
0.000057650,984,588
0.000057660,1080,588
0.000057670,1056,436
0.000057680,884,172
0.000057690,584,12
0.000057700,412,-8
0.000057710,484,168
0.000057720,676,460
0.000057730,932,612
0.000057740,1072,580
0.000057750,1024,412
0.000057760,832,152
0.000057770,604,-8
0.000057780,420,-4
0.000057790,464,228
0.000057800,760,532
0.000057810,1072,680
0.000057820,1080,572
0.000057830,1068,284
0.000057840,816,100
0.000057850,508,-44
0.000057860,444,88
0.000057870,556,296
0.000057880,836,484
0.000057890,1120,628
0.000057900,1124,528
0.000057910,988,280
0.000057920,756,28
0.000057930,464,-60
0.000057940,444,76
0.000057950,608,356
0.000057960,920,580
0.000057970,1068,628
0.000057980,1156,504
0.000057990,900,180
0.000058000,632,-84
0.000058010,444,-40
0.000058020,500,160
0.000058030,760,464
0.000058040,1060,640
0.000058050,1204,596
0.000058060,1028,320
0.000058070,736,60
0.000058080,500,-60
0.000058090,420,0
0.000058100,588,328
0.000058110,808,600
0.000058120,1140,652
0.000058130,1104,472
0.000058140,924,132
0.000058150,588,0
0.000058160,448,-84
0.000058170,424,192
0.000058180,688,440
0.000058190,1016,648
0.000058200,1188,572
0.000058210,1064,272
0.000058220,716,-44
0.000058230,536,-140
0.000058240,452,12
0.000058250,640,336
0.000058260,972,644
0.000058270,1180,628
0.000058280,1112,392
0.000058290,888,140
0.000058300,612,-108
0.000058310,496,-52
0.000058320,472,256
0.000058330,912,568
0.000058340,1108,632
0.000058350,1176,500
0.000058360,912,192
0.000058370,632,-52
0.000058380,428,-124
0.000058390,472,204
0.000058400,760,460
0.000058410,1056,680
0.000058420,1160,548
0.000058430,980,288
0.000058440,656,-64
0.000058450,460,-104
0.000058460,528,140
0.000058470,692,456
0.000058480,1020,636
0.000058490,1132,664
0.000058500,1000,240
0.000058510,700,-36
0.000058520,500,-84
0.000058530,476,124
0.000058540,672,452
0.000058550,972,680
0.000058560,1168,548
0.000058570,1048,288
0.000058580,692,12
0.000058590,464,-140
0.000058600,436,132
0.000058610,624,436
0.000058620,980,648
0.000058630,1116,632
0.000058640,984,276
0.000058650,696,0
0.000058660,408,-84
0.000058670,444,144
0.000058680,664,500
0.000058690,1016,664
0.000058700,1160,624
0.000058710,948,268
0.000058720,688,-20
0.000058730,448,-72
0.000058740,484,164
0.000058750,752,476
0.000058760,1052,680
0.000058770,1092,524
0.000058780,936,236
0.000058790,604,-100
0.000058800,456,0
0.000058810,540,216
0.000058820,820,512
0.000058830,1068,632
0.000058840,1116,484
0.000058850,904,212
0.000058860,540,-24
0.000058870,460,48
0.000058880,584,300
0.000058890,924,604
0.000058900,1084,548
0.000058910,1020,400
0.000058920,724,120
0.000058930,460,-108
0.000058940,488,124
0.000058950,748,372
0.000058960,1012,656
0.000058970,1092,504
0.000058980,896,264
0.000058990,648,28
0.000059000,488,-24
0.000059010,588,240
0.000059020,824,548
0.000059030,1040,652
0.000059040,1028,452
0.000059050,836,200
0.000059060,580,8
0.000059070,524,172
0.000059080,700,388
0.000059090,940,540
0.000059100,1076,536
0.000059110,912,268
0.000059120,656,84
0.000059130,520,-4
0.000059140,612,188
0.000059150,816,496
0.000059160,1036,556
0.000059170,964,408
0.000059180,776,152
0.000059190,548,-4
0.000059200,544,156
0.000059210,724,360
0.000059220,920,548
0.000059230,992,456
0.000059240,872,244
0.000059250,628,56
0.000059260,504,32
0.000059270,636,296
0.000059280,896,472
0.000059290,1024,536
0.000059300,928,344
0.000059310,656,132
0.000059320,572,36
0.000059330,528,220
0.000059340,844,468
0.000059350,980,460
0.000059360,924,332
0.000059370,768,96
0.000059380,600,-4
0.000059390,588,132
0.000059400,732,356
0.000059410,964,500
0.000059420,952,388
0.000059430,788,212
0.000059440,604,100
0.000059450,576,140
0.000059460,728,384
0.000059470,960,512
0.000059480,956,472
0.000059490,868,264
0.000059500,656,60
0.000059510,560,112
0.000059520,720,308
0.000059530,916,516
0.000059540,1016,484
0.000059550,852,284
0.000059560,708,104
0.000059570,596,144
0.000059580,700,328
0.000059590,860,448
0.000059600,948,504
0.000059610,840,292
0.000059620,712,120
0.000059630,612,104
0.000059640,692,248
0.000059650,892,428
0.000059660,1008,496
0.000059670,888,252
0.000059680,620,100
0.000059690,584,120
0.000059700,696,264
0.000059710,872,460
0.000059720,964,500
0.000059730,904,216
0.000059740,732,116
0.000059750,612,88
0.000059760,708,296
0.000059770,904,488
0.000059780,948,436
0.000059790,852,240
0.000059800,656,152
0.000059810,612,156
0.000059820,728,348
0.000059830,892,464
0.000059840,928,468
0.000059850,776,272
0.000059860,624,96
0.000059870,600,204
0.000059880,712,356
0.000059890,892,412
0.000059900,912,380
0.000059910,808,220
0.000059920,632,76
0.000059930,660,192
0.000059940,800,324
0.000059950,936,480
0.000059960,964,272
0.000059970,748,184
0.000059980,604,184
0.000059990,648,216
0.000060000,848,432
0.000060010,940,464
0.000060020,876,280
0.000060030,716,132
0.000060040,616,124
0.000060050,716,312
0.000060060,884,416
0.000060070,924,412
0.000060080,848,264
0.000060090,612,84
0.000060100,608,120
0.000060110,724,316
0.000060120,920,420
0.000060130,960,380
0.000060140,732,204
0.000060150,608,68
0.000060160,632,248
0.000060170,792,428
0.000060180,920,484
0.000060190,892,340
0.000060200,680,160
0.000060210,556,116
0.000060220,720,328
0.000060230,912,440
0.000060240,976,476
0.000060250,824,268
0.000060260,632,104
0.000060270,628,192
0.000060280,756,448
0.000060290,928,500
0.000060300,924,344
0.000060310,716,152
0.000060320,608,-24
0.000060330,680,224
0.000060340,892,420
0.000060350,1012,472
0.000060360,832,232
0.000060370,648,84
0.000060380,632,156
0.000060390,788,408
0.000060400,928,488
0.000060410,960,432
0.000060420,712,188
0.000060430,584,60
0.000060440,672,212
0.000060450,896,472
0.000060460,968,532
0.000060470,868,256
0.000060480,644,56
0.000060490,572,148
0.000060500,800,356
0.000060510,992,496
0.000060520,924,384
0.000060530,728,176
0.000060540,508,32
0.000060550,624,288
0.000060560,892,524
0.000060570,988,488
0.000060580,804,264
0.000060590,536,20
0.000060600,576,184
0.000060610,812,428
0.000060620,1056,540
0.000060630,940,428
0.000060640,676,112
0.000060650,548,68
0.000060660,748,300
0.000060670,924,540
0.000060680,1060,460
0.000060690,752,176
0.000060700,644,36
0.000060710,688,188
0.000060720,888,524
0.000060730,1032,484
0.000060740,888,296
0.000060750,612,32
0.000060760,528,116
0.000060770,752,412
0.000060780,988,592
0.000060790,944,336
0.000060800,640,68
0.000060810,520,28
0.000060820,712,312
0.000060830,1012,540
0.000060840,1036,472
0.000060850,792,224
0.000060860,500,68
0.000060870,616,224
0.000060880,928,564
0.000060890,1044,508
0.000060900,796,256
0.000060910,580,0
0.000060920,572,88
0.000060930,852,420
0.000060940,1068,588
0.000060950,892,276
0.000060960,604,36
0.000060970,584,140
0.000060980,796,392
0.000060990,1000,628
0.000061000,996,368
0.000061010,680,60
0.000061020,492,12
0.000061030,760,296
0.000061040,1016,544
0.000061050,972,484
0.000061060,676,160
0.000061070,456,-40
0.000061080,644,260
0.000061090,1004,496
0.000061100,1004,480
0.000061110,776,204
0.000061120,484,-24
0.000061130,584,224
0.000061140,956,536
0.000061150,1052,508
0.000061160,784,156
0.000061170,492,-60
0.000061180,632,156
0.000061190,996,492
0.000061200,1120,536
0.000061210,832,256
0.000061220,548,-12
0.000061230,576,140
0.000061240,960,568
0.000061250,1164,580
0.000061260,872,280
0.000061270,512,-44
0.000061280,572,48
0.000061290,912,488
0.000061300,1056,540
0.000061310,852,204
0.000061320,508,0
0.000061330,464,84
0.000061340,908,508
0.000061350,1096,580
0.000061360,832,220
0.000061370,480,-60
0.000061380,572,68
0.000061390,900,556
0.000061400,1044,592
0.000061410,804,228
0.000061420,508,-52
0.000061430,524,128
0.000061440,892,524
0.000061450,1100,580
0.000061460,872,260
0.000061470,520,-48
0.000061480,568,112
0.000061490,976,544
0.000061500,1108,636
0.000061510,796,316
0.000061520,536,-48
0.000061530,600,168
0.000061540,976,568
0.000061550,1084,616
0.000061560,728,228
0.000061570,452,-160
0.000061580,632,140
0.000061590,1060,532
0.000061600,1100,576
0.000061610,780,116
0.000061620,460,-28
0.000061630,720,248
0.000061640,1096,608
0.000061650,1072,488
0.000061660,660,52
0.000061670,480,-24
0.000061680,808,320
0.000061690,1040,652
0.000061700,1004,424
0.000061710,588,44
0.000061720,476,12
0.000061730,732,452
0.000061740,1080,568
0.000061750,952,388
0.000061760,504,-88
0.000061770,472,64
0.000061780,884,476
0.000061790,1148,628
0.000061800,828,200
0.000061810,520,-76
0.000061820,588,140
0.000061830,1020,564
0.000061840,1076,596
0.000061850,712,152
0.000061860,400,-84
0.000061870,628,216
0.000061880,1024,624
0.000061890,1052,456
0.000061900,588,44
0.000061910,412,-80
0.000061920,756,368
0.000061930,1148,680
0.000061940,960,424
0.000061950,476,-16
0.000061960,484,24
0.000061970,876,508
0.000061980,1108,616
0.000061990,852,256
0.000062000,412,-124
0.000062010,584,120
0.000062020,1044,640
0.000062030,1108,588
0.000062040,688,116
0.000062050,464,-88
0.000062060,740,344
0.000062070,1116,624
0.000062080,1000,492
0.000062090,540,-36
0.000062100,456,76
0.000062110,908,472
0.000062120,1156,624
0.000062130,840,308
0.000062140,456,-116
0.000062150,596,132
0.000062160,1100,628
0.000062170,1088,524
0.000062180,624,32
0.000062190,436,-44
0.000062200,804,356
0.000062210,1180,704
0.000062220,880,440
0.000062230,468,-52
0.000062240,512,76
0.000062250,960,604
0.000062260,1116,624
0.000062270,740,216
0.000062280,408,-28
0.000062290,712,232
0.000062300,1084,680
0.000062310,1044,456
0.000062320,492,-32
0.000062330,516,4
0.000062340,908,488
0.000062350,1096,636
0.000062360,764,200
0.000062370,404,-140
0.000062380,676,188
0.000062390,1164,676
0.000062400,1036,508
0.000062410,560,12
0.000062420,456,36
0.000062430,884,552
0.000062440,1136,672
0.000062450,768,224
0.000062460,412,-108
0.000062470,616,216
0.000062480,1136,632
0.000062490,1000,504
0.000062500,548,-4
0.000062510,476,-76
0.000062520,988,496
0.000062530,1120,712
0.000062540,756,184
0.000062550,464,-28
0.000062560,648,280
0.000062570,1108,676
0.000062580,952,444
0.000062590,476,-36
0.000062600,448,16
0.000062610,980,460
0.000062620,1148,580
0.000062630,704,164
0.000062640,456,-92
0.000062650,796,344
0.000062660,1176,692
0.000062670,932,392
0.000062680,412,-84
0.000062690,504,72
0.000062700,1040,648
0.000062710,1096,612
0.000062720,600,48
0.000062730,380,-68
0.000062740,820,448
0.000062750,1188,644
0.000062760,772,256
0.000062770,408,-176
0.000062780,696,184
0.000062790,1120,688
0.000062800,1036,464
0.000062810,500,-28
0.000062820,520,16
0.000062830,1048,612
0.000062840,1140,652
0.000062850,616,144
0.000062860,392,-84
0.000062870,840,388
0.000062880,1220,688
0.000062890,768,344
0.000062900,436,-124
0.000062910,688,128
0.000062920,1176,704
0.000062930,1036,484
0.000062940,496,-108
0.000062950,500,-4
0.000062960,1012,612
0.000062970,1140,620
0.000062980,568,72
0.000062990,304,-100
0.000063000,856,440
0.000063010,1216,688
0.000063020,796,192
0.000063030,408,-172
0.000063040,752,256
0.000063050,1180,728
0.000063060,928,456
0.000063070,404,-76
0.000063080,500,108
0.000063090,1100,684
0.000063100,1092,564
0.000063110,528,-44
0.000063120,460,-80
0.000063130,976,504
0.000063140,1168,668
0.000063150,664,116
0.000063160,328,-124
0.000063170,868,380
0.000063180,1224,688
0.000063190,820,268
0.000063200,336,-80
0.000063210,700,264
0.000063220,1188,704
0.000063230,836,444
0.000063240,396,-76
0.000063250,608,116
0.000063260,1156,692
0.000063270,1016,520
0.000063280,456,-68
0.000063290,480,28
0.000063300,1048,664
0.000063310,1080,604
0.000063320,552,40
0.000063330,420,-20
0.000063340,1016,552
0.000063350,1140,708
0.000063360,604,148
0.000063370,352,-136
0.000063380,912,444
0.000063390,1144,688
0.000063400,700,208
0.000063410,364,-156
0.000063420,824,308
0.000063430,1188,724
0.000063440,792,324
0.000063450,396,-100
0.000063460,716,224
0.000063470,1156,696
0.000063480,812,348
0.000063490,344,-136
0.000063500,652,144
0.000063510,1152,660
0.000063520,956,500
0.000063530,408,-80
0.000063540,604,88
0.000063550,1140,728
0.000063560,1000,492
0.000063570,480,-20
0.000063580,536,148
0.000063590,1096,636
0.000063600,1024,520
0.000063610,464,-20
0.000063620,548,16
0.000063630,1100,624
0.000063640,1064,536
0.000063650,480,-52
0.000063660,472,32
0.000063670,1032,544
0.000063680,1028,628
0.000063690,492,92
0.000063700,476,-16
0.000063710,992,564
0.000063720,1072,596
0.000063730,552,92
0.000063740,508,-80
0.000063750,1076,600
0.000063760,1120,612
0.000063770,520,124
0.000063780,456,8
0.000063790,1008,576
0.000063800,1092,604
0.000063810,500,4
0.000063820,492,-76
0.000063830,1036,524
0.000063840,1104,612
0.000063850,540,20
0.000063860,496,-28
0.000063870,984,520
0.000063880,1080,568
0.000063890,504,12
0.000063900,472,8
0.000063910,1004,584
0.000063920,1080,616
0.000063930,480,24
0.000063940,464,56
0.000063950,1064,604
0.000063960,1052,580
0.000063970,520,44
0.000063980,556,24
0.000063990,1096,656
0.000064000,1008,552
0.000064010,480,-72
0.000064020,536,116
0.000064030,1100,680
0.000064040,952,516
0.000064050,440,-24
0.000064060,596,132
0.000064070,1124,624
0.000064080,912,472
0.000064090,416,-76
0.000064100,640,136
0.000064110,1152,668
0.000064120,904,428
0.000064130,408,-128
0.000064140,656,104
0.000064150,1164,688
0.000064160,804,328
0.000064170,452,-104
0.000064180,780,268
0.000064190,1180,708
0.000064200,752,228
0.000064210,364,-112
0.000064220,860,364
0.000064230,1148,696
0.000064240,604,192
0.000064250,392,-80
0.000064260,940,424
0.000064270,1152,656
0.000064280,580,28
0.000064290,476,-44
0.000064300,1068,488
0.000064310,1088,564
0.000064320,532,20
0.000064330,512,-4
0.000064340,1112,628
0.000064350,992,552
0.000064360,420,-72
0.000064370,608,96
0.000064380,1164,648
0.000064390,856,436
0.000064400,376,-164
0.000064410,788,228
0.000064420,1192,688
0.000064430,776,344
0.000064440,400,-128
0.000064450,828,400
0.000064460,1184,772
0.000064470,616,156
0.000064480,440,-124
0.000064490,1024,508
0.000064500,1160,588
0.000064510,508,40
0.000064520,556,20
0.000064530,1092,600
0.000064540,972,556
0.000064550,420,-56
0.000064560,580,80
0.000064570,1156,712
0.000064580,884,412
0.000064590,384,-140
0.000064600,792,248
0.000064610,1152,716
0.000064620,732,236
0.000064630,440,-172
0.000064640,952,480
0.000064650,1172,680
0.000064660,508,120
0.000064670,436,-92
0.000064680,1152,596
0.000064690,1060,560
0.000064700,412,-60
0.000064710,660,76
0.000064720,1260,668
0.000064730,848,416
0.000064740,344,-112
0.000064750,836,272
0.000064760,1140,688
0.000064770,656,260
0.000064780,392,-160
0.000064790,1084,492
0.000064800,1148,692
0.000064810,492,16
0.000064820,528,-4
0.000064830,1160,628
0.000064840,932,548
0.000064850,376,-104
0.000064860,740,200
0.000064870,1256,764
0.000064880,728,252
0.000064890,380,-132
0.000064900,1000,448
0.000064910,1108,764
0.000064920,460,72
0.000064930,516,-128
0.000064940,1108,608
0.000064950,972,540
0.000064960,312,-184
0.000064970,760,116
0.000064980,1224,760
0.000064990,692,264
0.000065000,376,-212
0.000065010,972,396
0.000065020,1172,688
0.000065030,440,0
0.000065040,492,-4
0.000065050,1188,616
0.000065060,956,548
0.000065070,292,-124
0.000065080,768,168
0.000065090,1224,716
0.000065100,672,180
0.000065110,352,-172
0.000065120,1032,472
0.000065130,1144,736
0.000065140,416,-12
0.000065150,588,-12
0.000065160,1256,736
0.000065170,840,420
0.000065180,288,-172
0.000065190,836,324
0.000065200,1164,836
0.000065210,536,108
0.000065220,476,-148
0.000065230,1116,640
0.000065240,988,564
0.000065250,368,-144
0.000065260,744,124
0.000065270,1312,796
0.000065280,668,268
0.000065290,368,-192
0.000065300,1036,480
0.000065310,1132,740
0.000065320,360,-24
0.000065330,620,28
0.000065340,1216,804
0.000065350,768,464
0.000065360,316,-268
0.000065370,968,372
0.000065380,1192,764
0.000065390,456,20
0.000065400,544,-44
0.000065410,1204,668
0.000065420,872,528
0.000065430,324,-256
0.000065440,868,308
0.000065450,1188,732
0.000065460,460,96
0.000065470,476,-116
0.000065480,1192,580
0.000065490,960,636
0.000065500,372,-132
0.000065510,792,176
0.000065520,1264,764
0.000065530,552,104
0.000065540,444,-164
0.000065550,1192,572
0.000065560,996,608
0.000065570,312,-156
0.000065580,856,184
0.000065590,1200,772
0.000065600,556,208
0.000065610,436,-168
0.000065620,1136,600
0.000065630,944,580
0.000065640,340,-140
0.000065650,796,200
0.000065660,1268,724
0.000065670,544,160
0.000065680,440,-128
0.000065690,1200,636
0.000065700,964,620
0.000065710,360,-200
0.000065720,848,256
0.000065730,1180,800
0.000065740,528,164
0.000065750,420,-156
0.000065760,1228,640
0.000065770,856,484
0.000065780,312,-200
0.000065790,904,284
0.000065800,1232,808
0.000065810,456,96
0.000065820,500,-76
0.000065830,1212,716
0.000065840,792,384
0.000065850,280,-172
0.000065860,976,360
0.000065870,1144,704
0.000065880,360,-28
0.000065890,664,4
0.000065900,1216,716
0.000065910,664,360
0.000065920,340,-144
0.000065930,1064,496
0.000065940,1068,664
0.000065950,316,-88
0.000065960,692,92
0.000065970,1220,756
0.000065980,524,152
0.000065990,416,-152
0.000066000,1180,616
0.000066010,928,584
0.000066020,276,-204
0.000066030,860,328
0.000066040,1144,752
0.000066050,436,48
0.000066060,584,48
0.000066070,1244,660
0.000066080,684,348
0.000066090,408,-236
0.000066100,1092,512
0.000066110,1056,652
0.000066120,336,-124
0.000066130,748,76
0.000066140,1268,708
0.000066150,568,232
0.000066160,384,-192
0.000066170,1120,568
0.000066180,1004,680
0.000066190,312,-116
0.000066200,676,40
0.000066210,1272,756
0.000066220,848,360
0.000066230,308,-200
0.000066240,816,280
0.000066250,1252,756
0.000066260,848,284
0.000066270,420,-156
